ID, Type, Car, MPG, Horsepower, Seats, MSRP, Market Price, Price Range, Image Link
436301, convertible, 2019 BMW i8 Base Style, 27 MPG | 69 MPGe, 228, 2, 164295, 138221, $164295, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13176/2019-bmw-i8%20roadster-side_13176_001_640x480_b97.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443578, convertible, 2019 BMW 8 Series M850i xDrive, 20 MPG, 523, 4, 122395, 0, $122395, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13531/2019-bmw-8-series-side_13531_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
436692, convertible, 2018 Bentley Continental Supersports, 14 MPG, 700, 4, 327925, 327925, $241425 - $327925, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441919, convertible, 2018 Lamborghini Aventador S, 12 MPG, 740, 2, 468242, 468242, $468242, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
442017, convertible, 2018 Maserati GranTurismo Sport, 15 MPG, 454, 4, 153840, 153840, $153840 - $166330, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447448, convertible, 2020 Mercedes-Benz S‑Class S 560, 20 MPG, 463, 4, 139595, 0, $139595, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
439977, convertible, 2019 Mercedes-Benz Mercedes‑AMG S‑Class S 65 AMG, 16 MPG, 621, 4, 254245, 229481, $181095 - $254245, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447250, convertible, 2019 Rolls-Royce Dawn Base Style, 14 MPG, 563, 4, 351650, 0, $351650, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
445829, convertible, 2020 Ford Mustang EcoBoost, 23 MPG, 310, 4, 33265, 31748, $33265 - $46225, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12460/2018-ford-mustang-side_12460_001_640x480_yz.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445821, convertible, 2020 Chevrolet Camaro ZL1, 16 MPG, 650, 4, 68995, 66538, $32495 - $68995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
443330, convertible, 2020 Jaguar F‑TYPE P300, 26 MPG, 296, 2, 65725, 59783, $65725 - $127725, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13712/2020-jaguar-f-type-side_13712_001_640x480_1aa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442344, convertible, 2019 Audi S5 Premium Plus, 24 MPG, 349, 4, 66095, 59313, $66095 - $69795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12047/2018-audi-s5%20cabriolet-side_12047_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
434938, convertible, 2019 Chevrolet Corvette ZR1, 15 MPG, 755, 2, 123995, 113678, $60590 - $133995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
439790, convertible, 2019 Mercedes-Benz Mercedes‑AMG E‑Class E 53 AMG, 21 MPG, 429, 5, 81275, 73586, $81275, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13371/2019-mercedes-benz-e-class-side_13371_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441733, convertible, 2019 Mercedes-Benz Mercedes‑AMG C‑Class C 63 S AMG, 20 MPG, 503, 4, 84795, 78706, $64645 - $84795, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
438745, convertible, 2019 Porsche 718 Boxster S, 22 MPG, 350, 2, 72650, 65835, $60250 - $84050, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11314/2017-porsche-718%20boxster-side_11314_001_640x480_0q.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439005, convertible, 2019 MAZDA MX‑5 Miata Sport, 29 MPG, 181, 2, 26650, 24840, $26650 - $32775, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13428/2019-mazda-mx-5%20miata-side_13428_001_640x480_a4d.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439008, convertible, 2019 MAZDA MX‑5 Miata RF Grand Touring, 29 MPG, 181, 2, 34255, 31819, $33265 - $35330, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13474/2019-mazda-mx-5%20miata%20rf-side_13474_001_640x480_25d.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446009, coupe, 2020 Toyota 86 Base Style, 27 MPG, 200, 4, 28735, 27056, $28015 - $31545, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14244/2020-toyota-86-side_14244_001_640x480_k1x.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445992, coupe, 2020 Subaru BRZ tS, 23 MPG, 205, 4, 32395, 30820, $29745 - $32395, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12333/2018-subaru-brz-side_12333_001_640x480_k1x.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443869, coupe, 2020 Nissan 370Z NISMO, 22 MPG, 350, 2, 48115, 45232, $31015 - $48115, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12888/2019-nissan-370z-side_12888_001_640x480_qab.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442411, coupe, 2019 BMW 2 Series M240i, 22 MPG, 335, 4, 46795, 42143, $36295 - $48795, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436478, coupe, 2019 BMW M2 Base Style, 19 MPG, 405, 4, 59895, 55354, $59895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13862/2019-bmw-2-series-side_13862_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443485, coupe, 2019 Audi TT Base Style, 26 MPG, 228, 4, 45895, 41654, $45895 - $67895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13559/2019-audi-tt-side_13559_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445826, coupe, 2020 Porsche 911 Carrera, 0, 379, 4, 98750, 97752, $98750 - $121950, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14061/2020-porsche-911-side_14061_001_640x480_0q.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443571, coupe, 2020 Toyota GR Supra 3.0 Premium, 26 MPG, 335, 2, 54945, 51516, $50945 - $56205, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14086/2020-toyota-gr%20supra-side_14086_001_640x480_d01.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446942, coupe, 2020 Acura NSX SH-AWD, 21 MPG, 500, 2, 159495, 0, $159495, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
438659, coupe, 2019 Porsche 718 Cayman S, 22 MPG, 350, 2, 70550, 64673, $58150 - $81950, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13379/2019-porsche-718%20cayman-side_13379_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447183, coupe, 2019 Ferrari 488 GTB Base Style, 18 MPG, 660, 2, 266397, 0, $266397, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447734, coupe, 2019 Aston Martin Vantage Base Style, 21 MPG, 503, 2, 153081, 0, $153081, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447851, coupe, 2019 Aston Martin DBS Superleggera Base Style, 17 MPG, 715, 4, 308081, 0, $308081, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447206, coupe, 2019 Rolls-Royce Wraith Base Style, 14 MPG, 624, 4, 324600, 0, $324600, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447735, coupe, 2019 Ferrari 812 Superfast Base Style, 13 MPG, 789, 2, 367480, 0, $367480, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436949, coupe, 2018 Lamborghini Huracan LP580-2, 16 MPG, 573, 2, 208295, 208295, $208295 - $282885, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441997, coupe, 2018 McLaren 570S Base Style, 19 MPG, 562, 2, 195000, 195000, $195000, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
442005, coupe, 2018 McLaren 570GT Base Style, 19 MPG, 562, 2, 205450, 205450, $205450, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
442008, coupe, 2018 McLaren 720S Performance, 0, 710, 2, 300275, 300275, $288845 - $300275, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441925, coupe, 2018 Lamborghini Aventador S, 12 MPG, 691, 2, 424845, 424845, $424845, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
445386, coupe, 2020 Honda Civic Sport, 29 MPG, 158, 5, 22805, 20909, $22005 - $28205, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
444073, coupe, 2020 Hyundai Veloster Turbo Ultimate, 30 MPG, 201, 4, 29305, 27359, $19755 - $29305, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12897/2019-hyundai-veloster-side_12897_001_640x480_p6w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443340, coupe, 2020 Jaguar F‑TYPE P380 R-Dynamic, 23 MPG, 380, 2, 85325, 77603, $62625 - $124625, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13670/2020-jaguar-f-type-side_13670_001_640x480_1aq.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442183, coupe, 2019 Audi RS 5 Base Style, 21 MPG, 444, 4, 75195, 68036, $75195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13516/2019-audi-rs%205-side_13516_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442347, coupe, 2019 Audi S5 Premium Plus, 24 MPG, 349, 4, 57795, 51466, $53395 - $61495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11988/2018-audi-s5-side_11988_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
434911, coupe, 2019 Chevrolet Corvette ZR1, 15 MPG, 755, 2, 119995, 109003, $56590 - $129995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441716, coupe, 2019 Audi A5 Premium, 27 MPG, 248, 4, 45195, 39798, $45195 - $53295, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13364/2019-audi-a5-side_13364_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441647, coupe, 2019 Mercedes-Benz C‑Class C 300 4MATIC, 25 MPG, 255, 4, 46795, 43243, $44795 - $46795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13160/2019-mercedes-benz-c-class-side_13160_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441737, coupe, 2019 Mercedes-Benz Mercedes‑AMG C‑Class C 43 AMG, 22 MPG, 385, 4, 58445, 53710, $58445 - $77445, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441273, coupe, 2019 INFINITI Q60 3.0t Luxe, 22 MPG, 300, 4, 46025, 39981, $41875 - $58025, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11400/2017-infiniti-q60-side_11400_001_640x480_qab.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445870, coupe, 2020 Mercedes-Benz E‑Class E 450 4MATIC, 22 MPG, 362, 4, 67845, 63896, $65345 - $67845, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14351/2020-mercedes-benz-e-class-side_14351_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445819, coupe, 2020 Ford Mustang Shelby GT350R, 16 MPG, 526, 2, 73230, 73149, $27765 - $73995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13780/2019-ford-mustang-side_13780_001_640x480_yz.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445825, coupe, 2020 Chevrolet Camaro SS, 19 MPG, 455, 4, 42995, 40961, $25995 - $62995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
439778, coupe, 2019 Mercedes-Benz Mercedes‑AMG E‑Class E 53 AMG, 21 MPG, 429, 5, 74625, 67520, $74625, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13305/2019-mercedes-benz-e-class-side_13305_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439186, coupe, 2019 Dodge Challenger SXT, 23 MPG, 305, 5, 29590, 27468, $29590 - $79491, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12232/2018-dodge-challenger-side_12232_001_640x480_pw7.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
436318, coupe, 2019 BMW i8 Base Style, 27 MPG | 69 MPGe, 228, 4, 148495, 126591, $148495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12862/2019-bmw-i8-side_12862_001_640x480_b96.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443607, coupe, 2019 BMW 8 Series M850i xDrive, 20 MPG, 523, 4, 112895, 0, $112895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13477/2019-bmw-8-series-side_13477_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447735, coupe, 2019 Ferrari 812 Superfast Base Style, 13 MPG, 789, 2, 367480, 0, $367480, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436949, coupe, 2018 Lamborghini Huracan LP580-2, 16 MPG, 573, 2, 208295, 208295, $208295 - $282885, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441925, coupe, 2018 Lamborghini Aventador S, 12 MPG, 691, 2, 424845, 424845, $424845, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
444861, coupe, 2020 Lexus LC LC 500h, 30 MPG, 354, 4, 98485, 0, $93975 - $98485, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12248/2018-lexus-lc%20hybrid-side_12248_001_640x480_083.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447439, coupe, 2020 Mercedes-Benz S‑Class S 560 4MATIC, 20 MPG, 463, 4, 131145, 0, $131145, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
438784, coupe, 2019 BMW M6 Base Style, 16 MPG, 560, 4, 122195, 105478, $122195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12663/2018-bmw-6-series-side_12663_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
440000, coupe, 2019 Mercedes-Benz Mercedes‑AMG S‑Class S 63 AMG, 20 MPG, 603, 4, 170445, 152906, $170445 - $242245, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12776/2018-mercedes-benz-s-class-side_12776_001_640x480_049.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447206, coupe, 2019 Rolls-Royce Wraith Base Style, 14 MPG, 624, 4, 324600, 0, $324600, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
442411, coupe, 2019 BMW 2 Series M240i, 22 MPG, 335, 4, 46795, 42143, $36295 - $48795, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436478, coupe, 2019 BMW M2 Base Style, 19 MPG, 405, 4, 59895, 55354, $59895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13862/2019-bmw-2-series-side_13862_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443485, coupe, 2019 Audi TT Base Style, 26 MPG, 228, 4, 45895, 41654, $45895 - $67895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13559/2019-audi-tt-side_13559_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445826, coupe, 2020 Porsche 911 Carrera, 0, 379, 4, 98750, 97752, $98750 - $121950, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14061/2020-porsche-911-side_14061_001_640x480_0q.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446942, coupe, 2020 Acura NSX SH-AWD, 21 MPG, 500, 2, 159495, 0, $159495, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
438659, coupe, 2019 Porsche 718 Cayman S, 22 MPG, 350, 2, 70550, 64673, $58150 - $81950, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13379/2019-porsche-718%20cayman-side_13379_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443340, coupe, 2020 Jaguar F‑TYPE P380 R-Dynamic, 23 MPG, 380, 2, 85325, 77603, $62625 - $124625, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13670/2020-jaguar-f-type-side_13670_001_640x480_1aq.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442183, coupe, 2019 Audi RS 5 Base Style, 21 MPG, 444, 4, 75195, 68036, $75195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13516/2019-audi-rs%205-side_13516_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442347, coupe, 2019 Audi S5 Premium Plus, 24 MPG, 349, 4, 57795, 51466, $53395 - $61495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11988/2018-audi-s5-side_11988_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441716, coupe, 2019 Audi A5 Premium, 27 MPG, 248, 4, 45195, 39798, $45195 - $53295, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13364/2019-audi-a5-side_13364_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441647, coupe, 2019 Mercedes-Benz C‑Class C 300 4MATIC, 25 MPG, 255, 4, 46795, 43243, $44795 - $46795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13160/2019-mercedes-benz-c-class-side_13160_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441737, coupe, 2019 Mercedes-Benz Mercedes‑AMG C‑Class C 43 AMG, 22 MPG, 385, 4, 58445, 53710, $58445 - $77445, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441273, coupe, 2019 INFINITI Q60 3.0t Luxe, 22 MPG, 300, 4, 46025, 39981, $41875 - $58025, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11400/2017-infiniti-q60-side_11400_001_640x480_qab.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443185, coupe, 2019 BMW M4 Base Style, 19 MPG, 444, 4, 70145, 64757, $70145 - $104095, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12051/2018-bmw-4-series-side_12051_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
436409, coupe, 2019 BMW 4 Series 440i, 22 MPG, 322, 4, 52195, 47012, $45795 - $54195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12048/2018-bmw-4-series-side_12048_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443846, coupe, 2019 Cadillac ATS‑V Base Style, 19 MPG, 464, 4, 68790, 64868, $68790, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
445870, coupe, 2020 Mercedes-Benz E‑Class E 450 4MATIC, 22 MPG, 362, 4, 67845, 63896, $65345 - $67845, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14351/2020-mercedes-benz-e-class-side_14351_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439778, coupe, 2019 Mercedes-Benz Mercedes‑AMG E‑Class E 53 AMG, 21 MPG, 429, 5, 74625, 67520, $74625, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13305/2019-mercedes-benz-e-class-side_13305_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
436318, coupe, 2019 BMW i8 Base Style, 27 MPG | 69 MPGe, 228, 4, 148495, 126591, $148495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12862/2019-bmw-i8-side_12862_001_640x480_b96.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443607, coupe, 2019 BMW 8 Series M850i xDrive, 20 MPG, 523, 4, 112895, 0, $112895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13477/2019-bmw-8-series-side_13477_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447735, coupe, 2019 Ferrari 812 Superfast Base Style, 13 MPG, 789, 2, 367480, 0, $367480, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436949, coupe, 2018 Lamborghini Huracan LP580-2, 16 MPG, 573, 2, 208295, 208295, $208295 - $282885, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441925, coupe, 2018 Lamborghini Aventador S, 12 MPG, 691, 2, 424845, 424845, $424845, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441993, coupe, 2018 Maserati GranTurismo Sport, 16 MPG, 454, 4, 137800, 137800, $137800 - $155220, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
436962, coupe, 2018 Aston Martin DB11 V8, 20 MPG, 502, 4, 202081, 202081, $202081 - $219581, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
444861, coupe, 2020 Lexus LC LC 500h, 30 MPG, 354, 4, 98485, 0, $93975 - $98485, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12248/2018-lexus-lc%20hybrid-side_12248_001_640x480_083.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447439, coupe, 2020 Mercedes-Benz S‑Class S 560 4MATIC, 20 MPG, 463, 4, 131145, 0, $131145, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
438784, coupe, 2019 BMW M6 Base Style, 16 MPG, 560, 4, 122195, 105478, $122195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12663/2018-bmw-6-series-side_12663_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
440000, coupe, 2019 Mercedes-Benz Mercedes‑AMG S‑Class S 63 AMG, 20 MPG, 603, 4, 170445, 152906, $170445 - $242245, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12776/2018-mercedes-benz-s-class-side_12776_001_640x480_049.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447206, coupe, 2019 Rolls-Royce Wraith Base Style, 14 MPG, 624, 4, 324600, 0, $324600, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
446009, coupe, 2020 Toyota 86 Base Style, 27 MPG, 200, 4, 28735, 27056, $28015 - $31545, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14244/2020-toyota-86-side_14244_001_640x480_k1x.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445992, coupe, 2020 Subaru BRZ tS, 23 MPG, 205, 4, 32395, 30820, $29745 - $32395, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12333/2018-subaru-brz-side_12333_001_640x480_k1x.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445819, coupe, 2020 Ford Mustang Shelby GT350R, 16 MPG, 526, 2, 73230, 73149, $27765 - $73995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13780/2019-ford-mustang-side_13780_001_640x480_yz.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445442, coupe, 2020 Honda Civic Si, 30 MPG, 205, 5, 26155, 24708, $26155 - $26355, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13985/2020-honda-civic-side_13985_001_640x480_wy.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444073, coupe, 2020 Hyundai Veloster Turbo Ultimate, 30 MPG, 201, 4, 29305, 27359, $24305 - $29305, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12897/2019-hyundai-veloster-side_12897_001_640x480_p6w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445825, coupe, 2020 Chevrolet Camaro SS, 19 MPG, 455, 4, 42995, 40961, $25995 - $62995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
443869, coupe, 2020 Nissan 370Z NISMO, 22 MPG, 350, 2, 48115, 45232, $31015 - $48115, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12888/2019-nissan-370z-side_12888_001_640x480_qab.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443340, coupe, 2020 Jaguar F‑TYPE P380 R-Dynamic, 23 MPG, 380, 2, 85325, 77603, $62625 - $124625, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13670/2020-jaguar-f-type-side_13670_001_640x480_1aq.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442183, coupe, 2019 Audi RS 5 Base Style, 21 MPG, 444, 4, 75195, 68036, $75195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13516/2019-audi-rs%205-side_13516_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442347, coupe, 2019 Audi S5 Premium Plus, 24 MPG, 349, 4, 57795, 51466, $53395 - $61495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11988/2018-audi-s5-side_11988_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
